date,open,high,low,close,adjusted close,volume,dividend amount
16-03-2001,97.9,98.9,88.2,90.1,45.9546,69318700,0
09-03-2001,102.81,108.4,97.9,99.29,50.6419,46134500,0
02-03-2001,105.8,107.65,97.5,102.3,52.1771,59912700,0
23-02-2001,114.55,115.6,100.25,104,53.0442,42890800,0
16-02-2001,110.55,118.64,110.3,115,58.6546,36127100,0
09-02-2001,109.4,118.2,109.3,112,57.1245,36346600,0.13
02-02-2001,112.5,116.75,109.6,110.27,56.1796,32690400,0
26-01-2001,109.5,115.25,107.62,114.19,58.1768,40283600,0
19-01-2001,93.75,113.94,91.81,111.25,56.6789,55406000,0
12-01-2001,93.5,96.44,91.25,93.81,47.7937,37351000,0
05-01-2001,84.5,99.75,83.75,94,47.8905,44240800,0
29-12-2000,89,89.56,82.12,85,43.3052,31039700,0
22-12-2000,88.37,94.44,80.06,89,45.3431,50218000,0
15-12-2000,96.5,98.25,87.31,87.81,44.7369,41477400,0
08-12-2000,96,104.75,93.12,97,49.4189,37530500,0
01-12-2000,100.44,102,92.25,95.62,48.7158,32366400,0
24-11-2000,101.5,104.37,98.31,99.94,50.9168,22641900,0
17-11-2000,91.81,102.5,91.62,101.94,51.9357,29453200,0
10-11-2000,99.87,103.75,93,93,47.381,32715700,0.13
03-11-2000,93.5,102.62,90.31,100.12,50.9423,39746400,0
27-10-2000,94.75,95,86.94,93.69,47.6706,48790400,0
20-10-2000,111.5,113.87,90.25,94.75,48.2099,73706800,0
13-10-2000,115.94,119.37,103.12,109.06,55.491,38085500,0
06-10-2000,112.62,119.62,108.56,116,59.0222,43940700,0
29-09-2000,124.5,126.62,110.25,112.62,57.3024,31360800,0
22-09-2000,125.25,126.69,120,123.87,63.0265,22129500,0
15-09-2000,127.87,129.19,122.75,125,63.6015,28000200,0
08-09-2000,132.81,134.88,129.38,129.5,65.8911,20201600,0
01-09-2000,129.88,134.94,129.56,133.63,67.9925,30751200,0
25-08-2000,121.06,129.88,119.87,129,65.6367,24522100,0
18-08-2000,120,123.69,119.31,120.44,61.2813,23739400,0
11-08-2000,116.62,121.81,115.56,120.62,61.3729,29859300,0.13
04-08-2000,110.5,116.5,110.06,115.87,58.8916,24015800,0
28-07-2000,114.12,115.62,108.87,111.81,56.8281,28454700,0
21-07-2000,104.44,117.81,101,114.75,58.3224,52881600,0
14-07-2000,104.69,105.94,101,103.94,52.8281,25072200,0
07-07-2000,108.75,109.87,100,105.06,53.3974,38608400,0
30-06-2000,113,115.75,108.62,109.56,55.6845,32971500,0
23-06-2000,113.5,120.69,110.81,111.87,56.8586,27864000,0
16-06-2000,119.12,120.44,113.25,113.25,57.56,26364000,0
09-06-2000,108.44,122.31,108.44,119.69,60.8332,37831000,0
02-06-2000,107.75,111,105.5,108.81,55.3033,18535800,0
26-05-2000,106,112.25,103.44,106.94,54.3529,31197000,0
19-05-2000,104,109.25,102,106.44,54.0988,29694500,0
12-05-2000,108.06,110.62,102.06,104.44,53.0823,33410400,0.13
05-05-2000,112.5,113.62,106.5,107.87,54.7607,22151300,0
28-04-2000,102,113.94,101.25,111.5,56.6035,35488400,0
20-04-2000,103.87,115.12,102.06,104,52.7961,43482800,0
14-04-2000,124.75,125.37,102.87,105,53.3038,42149600,0
07-04-2000,120,128,115.06,123.12,62.5025,47344000,0
31-03-2000,125,128.25,117.06,118.37,60.0911,44498000,0
24-03-2000,110,122.25,109.94,120.62,61.2333,38090900,0
17-03-2000,104,111.69,102.5,110,55.842,36990400,0
10-03-2000,109.94,111,101,105.25,53.4307,42586200,0
03-03-2000,104.62,110,99.5,108,54.8267,51128300,0
25-02-2000,112,113.44,104.94,108,54.8267,34514300,0
18-02-2000,116,118.87,111.5,112.5,57.1112,26599300,0
11-02-2000,116,119.75,113.12,115.37,58.5681,26814500,0.12
04-02-2000,111.37,118.44,109.12,115.62,58.6358,32834200,0
28-01-2000,121.87,122.87,110.06,111.56,56.5768,33325200,0
21-01-2000,119.69,124.75,112.69,121.5,61.6178,41930500,0
14-01-2000,117.25,123.31,115.37,119.62,60.6644,42663900,0
07-01-2000,112.44,119.75,110.62,113.5,57.5607,51137300,0
31-12-1999,109.69,110.75,106.62,107.87,54.7055,16812500,0
23-12-1999,109.06,110.44,107.75,108.62,55.0858,18144100,0
17-12-1999,108.12,112.75,104.5,110,55.7857,38810100,0
10-12-1999,113,122.12,107.56,109,55.2785,58626000,0
03-12-1999,104.94,112.87,102.12,111.87,56.734,37670000,0
26-11-1999,105.5,109.87,101.81,105,53.25,37165600,0
19-11-1999,96,105.12,92.62,103.94,52.7124,61550800,0
12-11-1999,90.5,97.5,90.5,95.87,48.6198,43569700,0.12
